UNITID,year,INSTNM,Secondary school GPA,Secondary school rank,Secondary school record,Completion of college-preparatory program,Recommendations,Formal demonstration of competencies,Admission test scores,TOEFL (Test of English as a Foreign Language,"Other Test (Wonderlic, WISC-III, etc.)  ",APPLCN,APPLCNM,APPLCNW,ADMSSN,ADMSSNM,ADMSSNW,ENRLT,ENRLM,ENRLW,ENRLFT,ENRLFTM,ENRLFTW,ENRLPT,ENRLPTM,ENRLPTW,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,percAdm,percAdmMen,percAdmWom,LOCALE,ADDR,CITY,STABBR,ZIP,GROFFER,HDEGOFR1,CARNEGIE,CCBASIC,INSTSIZE,C15BASIC,C18BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,C21BASIC,English Proficiency Test,Work experience,Personal statement or essay,Legacy status,APPLCNAN,APPLCNUN,ADMSSNAN,ADMSSNUN,ENRLAN,ENRLUN,ENRLFTAN,ENRLFTUN,ENRLPTAN,ENRLPTUN,SATVR50,SATMT50,ACTCM50,ACTEN50,ACTMT50
174066.0,2019,University of Minnesota-Twin Cities,Considered but not required,Considered but not required,Required,Required,Neither required nor recommended,Neither required nor recommended,Required,Required,Neither required nor recommended,40673,19499.0,21174.0,23076.0,10643.0,12433.0,6278.0,2871.0,3407.0,6259.0,2865.0,3394.0,19.0,6.0,13.0,1127.0,18.0,5560.0,89.0,600.0,710.0,660.0,770.0,,,26.0,31.0,24.0,33.0,25.0,30.0,,,57.0,55.0,59.0,City: Large,100 Church Street SE,Minneapolis,MN,55455-0213,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
174066.0,2020,University of Minnesota-Twin Cities,Considered but not required,Considered but not required,Required,Required,Neither required nor recommended,Neither required nor recommended,Required,Required,Neither required nor recommended,38237,18779.0,19458.0,26628.0,12773.0,13855.0,5966.0,2808.0,3158.0,5920.0,2792.0,3128.0,46.0,16.0,30.0,858.0,14.0,5422.0,91.0,600.0,700.0,640.0,760.0,,,25.0,31.0,24.0,32.0,25.0,30.0,,,70.0,68.0,71.0,City: Large,100 Church Street SE,Minneapolis,MN,55455-0213,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
174066.0,2021,University of Minnesota-Twin Cities,Considered but not required,Considered but not required,Required,Required,Neither required nor recommended,Neither required nor recommended,Considered but not required,Required,Neither required nor recommended,35905,16639.0,19266.0,26295.0,11476.0,14819.0,6883.0,2915.0,3968.0,6840.0,2897.0,3943.0,43.0,18.0,25.0,496.0,7.0,2855.0,41.0,640.0,730.0,670.0,760.0,,,27.0,32.0,25.0,34.0,26.0,32.0,,,73.0,69.0,77.0,City: Large,100 Church Street SE,Minneapolis,MN,55455-0213,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in",Majority undergraduate,"Four-year, large, primarily nonresidential","Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,
174066.0,2022,University of Minnesota-Twin Cities,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted",Required to be considered for admission,Required to be considered for admission,"Not required for admission, but considered if submitted","Not considered for admission, even if submitted","Not required for admission, but considered if submitted (Test Optional)",,"Not considered for admission, even if submitted (Test Blind)",38050,17665.0,20336.0,28504.0,12637.0,15848.0,6737.0,2967.0,3761.0,6705.0,2953.0,3745.0,32.0,14.0,16.0,521.0,8.0,2610.0,39.0,640.0,730.0,650.0,770.0,,,27.0,32.0,25.0,33.0,25.0,31.0,,,75.0,72.0,78.0,City: Large,100 Church Street SE,Minneapolis,MN,55455-0213,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in",Majority undergraduate,"Four-year, large, primarily nonresidential","Doctoral Universities: Very High Research Activity
",Required to be considered for admission,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted","Not required for admission, but considered if submitted",,49.0,,19.0,,9.0,,7.0,,2.0,676.0,702.0,29.0,29.0,28.0
174066.0,2023,University of Minnesota-Twin Cities,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted",Required to be considered for admission,Required to be considered for admission,"Not required for admission, but considered if submitted","Not considered for admission, even if submitted","Not required for admission, but considered if submitted (Test Optional)",,"Not considered for admission, even if submitted (Test Blind)",39863,18901.0,20862.0,30705.0,14427.0,16218.0,6736.0,3111.0,3610.0,6697.0,3100.0,3582.0,39.0,11.0,28.0,536.0,8.0,2312.0,34.0,640.0,720.0,670.0,760.0,,,27.0,31.0,25.0,33.0,25.0,31.0,,,77.0,76.0,78.0,City: Large,100 Church Street SE,Minneapolis,MN,55455-0213,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in",Majority undergraduate,"Four-year, large, primarily nonresidential","Doctoral Universities: Very High Research Activity
",Required to be considered for admission,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted","Not considered for admission, even if submitted",,100.0,,60.0,,15.0,,15.0,,0.0,680.0,720.0,29.0,28.0,28.0
179867.0,2014,Washington University in St Louis,Required,Recommended,Required,Recommended,Required,Recommended,Required,Required,Do not know,29211,14234.0,14977.0,5004.0,2377.0,2627.0,1734.0,814.0,920.0,1727.0,813.0,914.0,7.0,1.0,6.0,835.0,48.0,1136.0,66.0,700.0,770.0,720.0,800.0,700.0,770.0,32.0,34.0,33.0,35.0,31.0,35.0,8.0,10.0,17.0,17.0,18.0,Suburb: Large,One Brookings Drive,Saint Louis,MO,63130-4899,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"10,000 - 19,999",,,,,,,,,,,,,,,,,,,,,,,,,,,
179867.0,2015,Washington University in St Louis,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Do not know,29259,14219.0,15040.0,4898.0,2401.0,2497.0,1731.0,831.0,900.0,1721.0,826.0,895.0,10.0,5.0,5.0,773.0,45.0,1185.0,68.0,690.0,760.0,710.0,790.0,690.0,770.0,32.0,34.0,33.0,35.0,31.0,35.0,8.0,10.0,17.0,17.0,17.0,Suburb: Large,One Brookings Drive,Saint Louis,MO,63130-4899,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"10,000 - 19,999",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
179867.0,2016,Washington University in St Louis,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Neither required nor recommended,29197,13760.0,15437.0,4827.0,2361.0,2466.0,1776.0,839.0,937.0,1766.0,835.0,931.0,10.0,4.0,6.0,662.0,37.0,1286.0,72.0,690.0,770.0,710.0,800.0,,,32.0,34.0,33.0,35.0,30.0,35.0,,,17.0,17.0,16.0,Suburb: Large,One Brookings Drive,Saint Louis,MO,63130-4899,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"10,000 - 19,999",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
179867.0,2017,Washington University in St Louis,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Neither required nor recommended,30463,14417.0,16046.0,4863.0,2310.0,2553.0,1778.0,821.0,957.0,1771.0,818.0,953.0,7.0,3.0,4.0,394.0,22.0,1434.0,81.0,720.0,770.0,750.0,800.0,,,32.0,34.0,33.0,35.0,31.0,35.0,,,16.0,16.0,16.0,Suburb: Large,One Brookings Drive,Saint Louis,MO,63130-4899,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"10,000 - 19,999",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
179867.0,2018,Washington University in St Louis,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Neither required nor recommended,31320,15097.0,16223.0,4708.0,2213.0,2495.0,1797.0,863.0,934.0,1785.0,858.0,927.0,12.0,5.0,7.0,596.0,33.0,1275.0,71.0,710.0,770.0,760.0,800.0,,,32.0,35.0,34.0,36.0,30.0,34.0,,,15.0,15.0,15.0,Suburb: Large,One Brookings Drive,Saint Louis,MO,63130-4899,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"10,000 - 19,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
179867.0,2019,Washington University in St Louis,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Neither required nor recommended,25426,12133.0,13293.0,3522.0,1663.0,1859.0,1732.0,839.0,893.0,1730.0,839.0,891.0,2.0,0.0,2.0,646.0,37.0,1173.0,68.0,720.0,760.0,760.0,800.0,,,33.0,35.0,34.0,35.0,30.0,35.0,,,14.0,14.0,14.0,Suburb: Large,One Brookings Drive,Saint Louis,MO,63130-4899,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"10,000 - 19,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
179867.0,2020,Washington University in St Louis,Recommended,Recommended,Required,Recommended,Required,Recommended,Considered but not required,Considered but not required,Neither required nor recommended,27949,13312.0,14637.0,4477.0,2102.0,2375.0,1804.0,845.0,959.0,1801.0,845.0,956.0,3.0,0.0,3.0,661.0,37.0,1210.0,67.0,720.0,760.0,760.0,800.0,,,33.0,35.0,34.0,35.0,30.0,35.0,,,16.0,16.0,16.0,Suburb: Large,One Brookings Drive,Saint Louis,MO,63130-4899,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"10,000 - 19,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
179867.0,2021,Washington University in St Louis,Recommended,Recommended,Required,Recommended,Required,Recommended,Considered but not required,Considered but not required,Neither required nor recommended,33634,15252.0,18382.0,4373.0,2060.0,2313.0,1980.0,910.0,1070.0,1970.0,907.0,1063.0,10.0,3.0,7.0,501.0,25.0,806.0,41.0,730.0,770.0,760.0,800.0,,,33.0,35.0,34.0,36.0,31.0,35.0,,,13.0,14.0,13.0,Suburb: Large,One Brookings Drive,Saint Louis,MO,63130-4899,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"10,000 - 19,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences plus professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, lower transfer-in",Majority undergraduate,"Four-year, large, highly residential","Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,
179867.0,2022,Washington University in St Louis,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted (Test Optional)",,"Not considered for admission, even if submitted (Test Blind)",32014,14754.0,17260.0,3764.0,1795.0,1969.0,1813.0,827.0,986.0,1808.0,826.0,982.0,5.0,1.0,4.0,492.0,27.0,597.0,33.0,730.0,770.0,770.0,800.0,,,33.0,35.0,34.0,36.0,31.0,35.0,,,12.0,12.0,11.0,Suburb: Large,One Brookings Drive,Saint Louis,MO,63130-4899,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"10,000 - 19,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences plus professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, lower transfer-in",Majority undergraduate,"Four-year, large, highly residential","Doctoral Universities: Very High Research Activity
",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",,0.0,,0.0,,0.0,,0.0,,0.0,750.0,780.0,34.0,35.0,34.0
179867.0,2023,Washington University in St Louis,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted (Test Optional)",,"Not considered for admission, even if submitted (Test Blind)",32240,15206.0,17034.0,3855.0,1847.0,2008.0,1828.0,873.0,955.0,1823.0,871.0,952.0,5.0,2.0,3.0,536.0,29.0,514.0,28.0,730.0,770.0,770.0,800.0,,,33.0,35.0,34.0,35.0,31.0,35.0,,,12.0,12.0,12.0,Suburb: Large,One Brookings Drive,Saint Louis,MO,63130-4899,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"10,000 - 19,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences plus professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, lower transfer-in",Majority undergraduate,"Four-year, large, highly residential","Doctoral Universities: Very High Research Activity
",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",,0.0,,0.0,,0.0,,0.0,,0.0,750.0,790.0,34.0,35.0,34.0
182670.0,2014,Dartmouth College,Required,Required,Required,Recommended,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,19297,9725.0,9572.0,2220.0,1108.0,1112.0,1152.0,575.0,577.0,1152.0,575.0,577.0,,,,744.0,65.0,408.0,35.0,680.0,780.0,680.0,770.0,690.0,790.0,30.0,34.0,,,,,,,12.0,11.0,12.0,Town: Remote,207 Parkhurst Hall,Hanover,NH,03755-3529,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Intensive,Research Universities (very high research activity),"5,000 - 9,999",,,,,,,,,,,,,,,,,,,,,,,,,,,
182670.0,2015,Dartmouth College,Required,Required,Required,Recommended,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,20507,10423.0,10084.0,2250.0,1110.0,1140.0,1116.0,561.0,555.0,1116.0,561.0,555.0,,,,656.0,59.0,460.0,41.0,660.0,780.0,670.0,780.0,670.0,780.0,30.0,34.0,,,,,,,11.0,11.0,11.0,Town: Remote,207 Parkhurst Hall,Hanover,NH,03755-3529,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Intensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
182670.0,2016,Dartmouth College,Required,Required,Required,Recommended,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,20675,10042.0,10633.0,2190.0,1080.0,1110.0,1121.0,543.0,578.0,1121.0,543.0,578.0,,,,591.0,53.0,530.0,47.0,670.0,780.0,680.0,780.0,,,30.0,34.0,31.0,35.0,29.0,35.0,,,11.0,11.0,10.0,Town: Remote,207 Parkhurst Hall,Hanover,NH,03755-3529,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Intensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
182670.0,2017,Dartmouth College,Required,Required,Required,Recommended,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,20035,9487.0,10548.0,2093.0,1045.0,1048.0,1215.0,633.0,582.0,1215.0,633.0,582.0,,,,635.0,52.0,579.0,48.0,710.0,770.0,720.0,790.0,,,30.0,34.0,32.0,35.0,29.0,35.0,,,10.0,11.0,10.0,Town: Remote,207 Parkhurst Hall,Hanover,NH,03755-3529,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Intensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
182670.0,2018,Dartmouth College,Required,Required,Required,Recommended,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,22033,10540.0,11493.0,1925.0,968.0,957.0,1167.0,590.0,577.0,1167.0,590.0,577.0,,,,674.0,58.0,481.0,41.0,700.0,770.0,720.0,790.0,,,31.0,35.0,33.0,36.0,29.0,35.0,,,9.0,9.0,8.0,Town: Remote,207 Parkhurst Hall,Hanover,NH,03755-3529,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Intensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
182670.0,2019,Dartmouth College,Required,Required,Required,Recommended,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,23650,11384.0,12266.0,1875.0,959.0,916.0,1190.0,607.0,583.0,1190.0,607.0,583.0,,,,680.0,57.0,510.0,43.0,710.0,770.0,730.0,790.0,,,32.0,35.0,33.0,36.0,30.0,35.0,,,8.0,8.0,7.0,Town: Remote,207 Parkhurst Hall,Hanover,NH,03755-3529,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Intensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
182670.0,2020,Dartmouth College,Required,Considered but not required,Required,Recommended,Required,Neither required nor recommended,Required,Required,Neither required nor recommended,21392,10366.0,11026.0,1972.0,984.0,988.0,1057.0,537.0,520.0,1057.0,537.0,520.0,,,,605.0,57.0,452.0,43.0,710.0,770.0,730.0,790.0,,,32.0,35.0,33.0,36.0,30.0,35.0,,,9.0,9.0,9.0,Town: Remote,207 Parkhurst Hall,Hanover,NH,03755-3529,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Intensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
182670.0,2021,Dartmouth College,Required,Considered but not required,Required,Recommended,Required,Neither required nor recommended,Considered but not required,Required,Neither required nor recommended,28356,13256.0,15100.0,1750.0,871.0,879.0,1221.0,598.0,623.0,1221.0,598.0,623.0,,,,498.0,41.0,357.0,29.0,720.0,770.0,750.0,800.0,,,33.0,35.0,34.0,36.0,32.0,35.0,,,6.0,7.0,6.0,Town: Remote,207 Parkhurst Hall,Hanover,NH,03755-3529,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Intensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences focus, some graduate coexistence",Research Doctoral: STEM-dominant,"Four-year, full-time, more selective, lower transfer-in",Majority undergraduate,"Four-year, medium, highly residential","Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,
182670.0,2022,Dartmouth College,Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,Required to be considered for admission,Required to be considered for admission,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted (Test Optional)",,"Not considered for admission, even if submitted (Test Blind)",28336,13323.0,15013.0,1808.0,906.0,902.0,1124.0,564.0,560.0,1124.0,564.0,560.0,,,,475.0,42.0,272.0,24.0,740.0,780.0,760.0,800.0,,,33.0,35.0,35.0,36.0,32.0,35.0,,,6.0,7.0,6.0,Town: Remote,207 Parkhurst Hall,Hanover,NH,03755-3529,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Intensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences focus, some graduate coexistence",Research Doctoral: STEM-dominant,"Four-year, full-time, more selective, lower transfer-in",Majority undergraduate,"Four-year, medium, highly residential","Doctoral Universities: Very High Research Activity
",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",,0.0,,0.0,,0.0,,0.0,,,760.0,790.0,34.0,35.0,34.0
182670.0,2023,Dartmouth College,Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,Required to be considered for admission,Required to be considered for admission,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted (Test Optional)",,"Not considered for admission, even if submitted (Test Blind)",28841,13262.0,14820.0,1797.0,898.0,858.0,1206.0,616.0,571.0,1206.0,616.0,571.0,,,,516.0,43.0,283.0,23.0,740.0,780.0,760.0,790.0,,,33.0,35.0,35.0,36.0,31.0,35.0,,,6.0,7.0,6.0,Town: Remote,207 Parkhurst Hall,Hanover,NH,03755-3529,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Intensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: Very High Research Activity
","Arts & sciences focus, some graduate coexistence",Research Doctoral: STEM-dominant,"Four-year, full-time, more selective, lower transfer-in",Majority undergraduate,"Four-year, medium, highly residential","Doctoral Universities: Very High Research Activity
",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",759.0,0.0,41.0,0.0,19.0,0.0,19.0,0.0,,,760.0,780.0,34.0,35.0,34.0
186131.0,2014,Princeton University,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Do not know,26641,14167.0,12474.0,1983.0,1013.0,970.0,1312.0,678.0,634.0,1312.0,678.0,634.0,,,,1100.0,84.0,468.0,36.0,690.0,800.0,710.0,800.0,700.0,800.0,31.0,35.0,32.0,35.0,30.0,35.0,8.0,10.0,7.0,7.0,8.0,Suburb: Large,1 Nassau Hall,Princeton,NJ,08544-0070,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"5,000 - 9,999",,,,,,,,,,,,,,,,,,,,,,,,,,,
186131.0,2015,Princeton University,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Do not know,27290,14614.0,12676.0,1948.0,1003.0,945.0,1319.0,695.0,624.0,1319.0,695.0,624.0,,,,1048.0,80.0,474.0,36.0,690.0,790.0,700.0,800.0,710.0,790.0,32.0,35.0,32.0,35.0,31.0,35.0,8.0,10.0,7.0,7.0,7.0,Suburb: Large,1 Nassau Hall,Princeton,NJ,08544-0070,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
186131.0,2016,Princeton University,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Neither required nor recommended,29303,15157.0,14146.0,1911.0,965.0,946.0,1306.0,670.0,636.0,1306.0,670.0,636.0,,,,948.0,73.0,592.0,45.0,690.0,790.0,710.0,800.0,,,32.0,35.0,33.0,35.0,31.0,35.0,,,7.0,6.0,7.0,Suburb: Large,1 Nassau Hall,Princeton,NJ,08544-0070,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
186131.0,2017,Princeton University,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Neither required nor recommended,31056,16098.0,14958.0,1990.0,994.0,996.0,1306.0,648.0,658.0,1306.0,648.0,658.0,,,,854.0,65.0,709.0,54.0,710.0,780.0,720.0,790.0,,,31.0,35.0,33.0,35.0,30.0,35.0,,,6.0,6.0,7.0,Suburb: Large,1 Nassau Hall,Princeton,NJ,08544-0070,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
186131.0,2018,Princeton University,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Neither required nor recommended,35370,18201.0,17169.0,1940.0,960.0,980.0,1339.0,681.0,658.0,1339.0,681.0,658.0,,,,917.0,68.0,732.0,55.0,710.0,770.0,730.0,800.0,,,32.0,35.0,34.0,36.0,30.0,35.0,,,5.0,5.0,6.0,Suburb: Large,1 Nassau Hall,Princeton,NJ,08544-0070,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
186131.0,2019,Princeton University,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Neither required nor recommended,32804,16720.0,16084.0,1895.0,907.0,988.0,1335.0,656.0,679.0,1335.0,656.0,679.0,,,,940.0,70.0,669.0,50.0,710.0,770.0,750.0,800.0,,,33.0,35.0,34.0,36.0,31.0,35.0,,,6.0,5.0,6.0,City: Small,1 Nassau Hall,Princeton,NJ,08544-0070,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
186131.0,2020,Princeton University,Recommended,Recommended,Required,Recommended,Required,Recommended,Required,Required,Neither required nor recommended,32835,16782.0,16053.0,1848.0,907.0,941.0,1154.0,584.0,570.0,1154.0,584.0,570.0,,,,816.0,71.0,524.0,45.0,710.0,770.0,740.0,800.0,,,32.0,35.0,34.0,36.0,31.0,35.0,,,6.0,5.0,6.0,City: Small,1 Nassau Hall,Princeton,NJ,08544-0070,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"5,000 - 9,999",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
